Site,SampleTime,SampleDate,pH,LocationType,Na_mgL,Mg_mgL,Al_mgL,SiO2_mgL,K_mgL,Ca_mgL,Mn_mgL,Fe_mgL,F_mgL,Cl_mgL,NO3_mgL,SO4_mgL,DOC_mgL,TDN_mgL,GWType,X,Y,Na_MP,Mg_MP,Al_MP,Si_MP,P_MP,K_MP,Ca_MP,Mn_MP,Fe_MP,Zn_MP,Rb_MP,Sr_MP,Ba_MP,Pb_MP,NH4 mg N/L,Alm_mgL,Alo_mgL,Durham_id,Method,SpecCond,DON_mgL,TMAl_mgL,OMAl_mgL,IMAl_mgL,NH4_NmgL,PO4_PmgL,S_mgL,Sr_mgL,Zn_mgL
N5,1899-12-31T11:15:00Z,2011-08-29T00:00:00Z,5.16,G2,0.73374213696044,0.14503,0.083739,1.68908,0.525607,0.642172,0.283569,0.021,0.020484050420993,0.272436727857751,0.423661939134205,2.58454290157457,2.00817144859193,0.171762964734577,shallow,281667.406,4871209.5,0.81474,0.14855,0.20472,1.55914,0.004785,0.529865,0.613345,0.29668,0.05432,0.06484,0.00156,0.00669,0.00894,7.4e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,1899-12-31T11:50:00Z,2013-03-13T00:00:00Z,4.87,G2,0.414369,0.0319757,0.575737,1.39678,0.0529973,0.129211,0.0750135,0.021,0.031481285709503606,0.5986202079024429,1.4687993277207487,2.3165113119233878,1.472767308342159,0.423778266199308,shallow,281667.406,4871209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.46913321887881504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,1899-12-31T12:10:00Z,2012-10-29T00:00:00Z,4.86,G2,0.379122,0.0325286,0.406636,1.53088,0.0631595,0.16023,0.0850701,0.021,0.00969604980265695,0.379779519005345,0.202626159612027,2.51567000473627,1.7799440190648,0.128137609917382,shallow,281667.406,4871209.5,0.3667106918238993,0.02640432098765432,0.35644444444444445,1.2943461538461538,-0.003,0.04626315789473684,0.137,0.077,0.007304347826086956,0.014,2.886409155937053e-4,0.0011363636363636363,0.005078947368421053,1.6e-4,-0.00336894623038125,0.4591759142846256,0.03622629601634455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,1899-12-31T12:52:00Z,2013-01-14T00:00:00Z,4.8,G2,0.993197,0.152209,0.0414098,2.79801,0.018036,0.588496,0.008,0.021,0.02411019753088509,0.3421849016282437,0.5054058710485201,3.180918765712038,0.61216363526075,0.12402246151163615,shallow,281667.406,4871209.5,0.998840854546597,0.160476686510705,0.168937731654437,2.47832021405448,NA,0.0267058095496065,0.56878418015096,0.0132474379745796,0.0796957795932278,NA,2.14436798427029e-4,0.00439329474667784,0.00260833985560197,5.21016368865784e-4,0.0025,0.040704947433001314,0.008472832686021297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,1899-12-31T13:00:00Z,2013-01-28T00:00:00Z,4.82,G2,0.346521,0.02648899999999999,0.520091,1.29179,0.05210700000000001,0.154065,0.06943319999999999,0.021,0.017258326686270812,0.654767558467829,1.5589218155496503,2.257685109825446,1.6834106646645872,0.5004038066722072,shallow,281667.406,4871209.5,0.376715940274369,0.0991466589382619,1.14100597449088,1.46357536650017,NA,0.151856524631252,0.203687687228996,0.0874897999556159,0.539642560200023,NA,0.00154592192431035,0.00124403033903115,0.00540226460922219,0.00227394660575735,0.021143596444407976,0.4722790863354867,0.02869217639105228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,1899-12-31T13:06:00Z,2013-01-02T00:00:00Z,4.91,G2,0.392282,0.032368,0.646555,1.30361,0.068907,0.141383,0.069499,0.021,0.01679489333013455,0.6973259349108589,1.5304495630158197,2.0691286936418507,1.5339171535381313,0.4265541312417982,shallow,281667.406,4871209.5,0.42390908464822,0.243790131655691,2.65528578070417,2.22430740457304,NA,0.379680452679836,0.479535475615085,0.123536076169084,2.0589004784672,NA,0.00439854058946642,0.00161917721160881,0.010013685584426,0.00796588243117227,0.004120120735764775,0.5207463667600963,0.033563686020633636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,1899-12-31T13:30:00Z,2012-11-06T00:00:00Z,4.87,G2,0.476248,0.027876,0.581247,1.37185,0.134976,0.181366,0.076846,0.021,0.029107200113319347,0.5643890924952094,0.15833968378634317,2.312383794880569,1.7517733798911082,0.1632419964070996,shallow,281667.406,4871209.5,0.466159847018063,0.0709274001539173,0.793129075181814,1.39896217151654,NA,0.18656475893449,0.203524538587614,0.0904109920596586,0.364069176406246,NA,0.00120368902070315,0.00127246703589124,0.0063718861820038,0.00144306375571488,0.009340754094785285,0.40662091165410774,0.02796159867209275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,1899-12-31T15:30:00Z,2013-11-07T00:00:00Z,4.72,G2,0.6364384293068489,0.03047398033920603,0.7720703396608496,1.2700507790789746,0.10475072760635172,0.19292313510304715,0.06941250446851169,0.021,0.028641228337719198,0.2629001331269202,5.072748690510908,1.466090519740495,1.6698896794404698,1.1985237400947732,shallow,281667.406,4871209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2011-08-16T00:00:00Z,5.75,G2,2.17340141081431,0.519175,0.198057,2.27613,1.06385,2.13457,0.384647,0.126285,0.0210017682986467,0.384323295798244,5.3695261271579,2.77318064355642,2.02899029802269,1.26641387714892,shallow,281667.406,4871209.5,2.78955,0.53582,0.203,2.4329,0.0064589999999999995,0.986891,2.079509,0.394116,0.13123700000000002,0.04008,0.00181,0.02178,0.00359,2.7e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2011-11-03T00:00:00Z,5.22,G2,0.396545,0.0662978,0.490915,1.45269,0.12738,0.187236,0.123007,0.021,0.0370511137188826,0.310548195116451,0.951767328209299,2.27630810594527,1.55545023797622,0.279632573861115,shallow,281667.406,4871209.5,0.402,0.05,0.19,1.153,0.003,0.092,0.13399599999999998,0.1,0.004,0.024,4.6e-4,0.0014,0.007216499999999999,3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2012-02-01T00:00:00Z,4.86,G2,0.42,0.0556211,0.746469,1.34445,0.0437305,0.153874,0.0886632,0.021,0.0143600941799872,0.401674026225049,3.43428130104409,1.99825302764989,1.35656178256693,0.809283440742377,shallow,281667.406,4871209.5,0.425,0.052,0.467,1.144,0.003,0.03,0.133042,0.078,0.006,0.018,2.3e-4,0.0012555555555555555,0.006391999999999999,2.7e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2012-03-22T00:00:00Z,4.77,G2,0.51,0.0648814,0.832263,1.39141,0.05518,0.153796,0.0924045,0.021,0.0127574656515498,0.417140504665894,4.35070391814948,1.86959967097529,1.18949090486347,1.04662286362755,shallow,281667.406,4871209.5,0.453,0.056,0.711,1.059,0,0.045,0.113008,0.072,0.005,0.015,2.2e-4,0.0010888888888888888,0.0061625000000000004,2.8e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2012-04-24T00:00:00Z,4.65,G2,0.457316,0.0630308,0.613411,1.58204,0.0718762,0.151979,0.121764,0.021,0.0116912264408262,0.373166091480982,2.8700333218674,1.78645750733064,1.33977544150379,0.742309462542918,shallow,281667.406,4871209.5,0.478,0.064,0.527,1.266,0.005,0.062,0.13018,0.111,0.004,0.015,3.1e-4,0.0011444444444444445,0.006051999999999999,1.3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2012-08-10T00:00:00Z,4.69,G2,0.592362,0.0773899,0.490121,1.68253,0.182579,0.229491,0.186037,0.021,0.0285110005878477,0.489041802419001,1.93099724000322,2.30532447841739,1.83728302410897,0.692960829808533,shallow,281667.406,4871209.5,0.734,0.07,0.518,1.292,0.008,0.176,0.18823600000000001,0.156,0.006,0.036,7.6e-4,0.00154768,0.0120149,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2012-10-09T00:00:00Z,4.79,G2,NA,NA,NA,NA,NA,NA,NA,NA,0.0327284823755743,0.359345157865776,0.176014355454797,2.53089010435064,1.90786072205996,0.190958475727662,shallow,281667.406,4871209.5,0.41345092460881927,0.026734375,0.27862068965517245,1.1483776,-0.002,0.12365137614678898,0.21380000000000005,0.086,0.00939297124600639,0.02,5.363046544428773e-4,0.0012159090909090908,0.006236842105263159,2.7e-4,0.00650667955919305,0.450620107824557,0.04051680963745381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2012-10-22T00:00:00Z,4.71,G2,NA,NA,NA,NA,NA,NA,NA,NA,0.0376951171800104,0.410771228776153,0.149528094685551,2.49593138854365,1.97557707098824,0.1405347282484,shallow,281667.406,4871209.5,0.34316834532374096,0.020749235474006113,0.36000000000000004,1.2114303797468353,-0.001,0.06395870206489675,0.13796,0.073,0.00645141065830721,0.014,3.081985815602837e-4,0.001125,0.005710526315789474,2.9e-4,-0.00218526145012301,0.5067305249652075,0.03958187769162225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2013-03-27T00:00:00Z,4.94,G2,0.564419,0.0428157,0.44747,1.47027,0.449223,0.16466,0.0743273,0.021,0.04209532501806286,0.8584678878354147,1.5911934452428633,2.028153430978818,1.3056144632371742,0.6130874671425173,shallow,281667.406,4871209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032646232308274195,0.49502747880523607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2013-04-01T00:00:00Z,4.85,G2,0.468896,0.0379117,0.60476,1.48652,0.084352,0.123997,0.0678119,0.021,0.01843326228362214,0.6215515710637471,1.1349655969333732,2.247057107383341,1.595759602721222,0.35945934416813413,shallow,281667.406,4871209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.5183015393730297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2013-04-11T00:00:00Z,NA,G2,0.478323,0.0485228,0.630086,1.5071,0.102989,0.143212,0.0751611,0.021,0.022280150447742633,0.6229338699117712,1.6457410111284048,2.2734330078768408,1.4224278777248702,0.43462026343836957,shallow,281667.406,4871209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.5265574167634165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2013-06-28T00:00:00Z,4.82,G2,NA,NA,NA,NA,NA,NA,NA,NA,0.002,0.43325630932467113,0.4836855947283634,1.9937293439410824,1.8035857568002422,0.2829924934372257,shallow,281667.406,4871209.5,0.579959739991988,0.0478657586311726,0.537175305540591,1.25313995059945,NA,0.130116039283885,0.173991461752054,0.07378813291532199,0.00272885004012698,NA,5.11798996774483e-4,0.00109241884681643,0.0058355794888307905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2014-06-13T00:00:00Z,4.77,G2,0.7901660470725357,0.0720223,0.6458106666666668,1.3752133333333336,143.01479848968702,0.30652666666666667,0.07887326666666666,0.021,0.08115011503367059,0.4374720889933471,3.405238723780563,1.7407864898920806,1.947770055620185,0.7836024208504598,shallow,281667.406,4871209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2014-06-14T00:00:00Z,4.97,G2,0.57188,0.065393,0.673543,1.60784,0.101217,0.16722,0.082243,0.021,0.04661987125333587,0.6308155503073909,1.6267369280714319,2.015611668930446,1.736683587810825,0.43085039314431156,shallow,281667.406,4871209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.5288031756983397,0.029406576958443564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N5,NA,2014-06-16T00:00:00Z,4.82,G2,0.599203,0.05875,0.602316,1.48707,0.090403,0.158039,0.079058,0.021,0.05477738510660457,0.6178583790372556,1.5700438304865147,2.3174192520237336,1.68151984154618,0.4187391627680696,shallow,281667.406,4871209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.513931610132139,0.02675274881334683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NADP,NA,2013-08-20T00:00:00Z,NA,NA,0.15745,0.0105,0.0045,0.01,0.0936321,0.0405,0.008,0.021,0.030800622242688286,0.038040236366578606,0.5879830196745826,0.4073350531104997,0.7229623794626718,0.2745414727405262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1222279834151493,0.0066203484084122275,0.003595125935709982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NADP,NA,2013-09-03T00:00:00Z,NA,NA,0.361732,0.0105,0.0045,0.039177,0.1110799389615632,0.0405,0.008,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006517016947752154,0.004764239006838401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NADP,NA,2014-06-17T00:00:00Z,4.97,NA,0.12,0.01,-0.02,0.04,0.03,0.04,0,0,0,0.12,0.68,0.4,0.44,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NADP,NA,2014-07-01T00:00:00Z,5.45,NA,0.06,0.02,-0.03,-0.01,0.02,0.03,0,0,0,0.04,0.09,0.18,0.28,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NADP,NA,2014-07-08T00:00:00Z,4.78,NA,0.13,0.01,-0.03,0,0.04,0.06,0,0,0,0.09,0.68,0.69,0.98,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NADP,NA,2014-07-15T00:00:00Z,4.93,NA,0.09,0.02,-0.02,0.05,0.03,0.11,0,0,0,0.1,1,1.04,1.77,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NADP,NA,2014-07-22T00:00:00Z,4.94,NA,0.100996,0.0105,0.0045,0.01,0.0317196,0.0405,0.008,0.021,0.012489771964176803,0.04051914530248227,0.312699483289713,0.4037619447085905,0.7673685879288918,0.132860642096799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029830150369869718,0.0027744734334173016,-4.4515531570545096e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NADP,NA,2014-07-29T00:00:00Z,4.93,NA,0.0555518,0.0105,0.0045,0.01,0.0110044,0.0405,0.008,0.021,0.007921592420611589,0.05634533352373506,0.558516687227772,0.7462461707563484,0.7945764579261896,0.28570749966308356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13320618694604305,0.004686814785167685,-1.588945631564604e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NADP,NA,2014-08-20T00:00:00Z,5.34,NA,0.126178,0.0105,0.0045,0.0415304,0.0045,0.0405,0.008,0.021,0.011801988069501973,0.13142090234510162,0.1352268591774529,0.16151230444716164,0.3738605932464125,0.05740649944770084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011997082947605417,0.002855523767230428,0.0036042926970856664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,1899-12-31T10:20:00Z,2013-03-12T00:00:00Z,4.31,G2,0.644678,0.24032699999999999,0.628804,3.39592,0.0368132,0.368662,0.26127300000000003,0.21271899999999994,0.10261565273372199,0.48413823466792477,5.119110916809024,2.459290882996653,8.407178966651239,1.348672149390538,shallow,281893.062,4870876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.4512148210355309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,1899-12-31T11:10:00Z,2013-03-13T00:00:00Z,4.79,G2,0.576598,0.19404,0.769422,2.3735,0.119603,0.424503,0.144234,0.176909,0.05103462414373112,0.6573460997363609,1.6937888280407514,2.5958822504958876,8.600212164658965,0.5848676450653226,shallow,281893.062,4870876,0.659607975229346,0.221634945195657,0.866638419677991,2.42473079461631,NA,0.139104252016243,0.426726872001384,0.15901952638853398,0.205134962982762,NA,0.0010317923969745898,0.004327701741139369,0.00753537228750955,NA,0.006280949262197147,0.48189710949306197,0.23726047151282725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,1899-12-31T11:40:00Z,2014-07-16T00:00:00Z,4.61,G2,0.727897,0.230686,1.01886,3.6645846796532577,0.10283550867121963,0.4097358679061735,0.107179,0.290883,0.07209406431413683,0.39063167370451574,1.262166552082392,2.2716959880039944,13.766146662762925,0.550805380562157,shallow,281893.062,4870876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.7434360772850628,0.42342152970104835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,NA,2011-11-04T00:00:00Z,5.56,G2,0.539633,0.215421,0.487172,3.5154,0.249488,1.03768,0.508619,2.39797,0.0818739464730028,0.366532199126919,0.17776673160577,2.31643115387332,7.97572184670792,0.274913216654184,shallow,281893.062,4870876,0.535,0.18,0.365,2.938,0.007,0.183,1.0771920000000001,0.451,2.133,1.165,8.1e-4,0.014977777777777777,0.0072250000000000005,0.03797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,NA,2012-02-01T00:00:00Z,5.8,G2,0.62,0.216207,0.235782,2.83228,0.208089,0.930694,0.391945,0.192171,0.0778998521285655,0.372091808144728,1.26587299958433,2.96710773909893,4.2879172887254,0.44376950019228,shallow,281893.062,4870876,0.627,0.19,0.129,2.346,0.007,0.179,0.8824240000000001,0.321,0.163,2.136,8.5e-4,0.0139,0.010829,0.01251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,NA,2012-03-22T00:00:00Z,5.15,G2,0.59,0.208139,0.525149,2.16209,0.119809,0.651289,0.216276,0.115274,0.0570230591251378,0.34316191800408,2.27620057567621,2.36026419248754,5.58738883527768,0.961600968305387,shallow,281893.062,4870876,0.557,0.18,0.472,1.686,0,0.102,0.700816,0.166,0.07400000000000001,0.481,6.6e-4,0.008633333333333333,0.012673499999999999,0.02308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,NA,2012-04-24T00:00:00Z,4.82,G2,0.560525,0.186554,0.695415,2.61475,0.0865157,0.484447,0.142847,0.0973096,0.0361917726442342,0.364248762956229,1.06779829103189,2.36974741888327,6.95846969398903,0.423734120791003,shallow,281893.062,4870876,0.581,0.192,0.563,2.115,0.003,0.067,0.473148,0.136,0.07100000000000001,0.3,5.5e-4,0.007144444444444445,0.0112115,0.01301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,NA,2012-08-10T00:00:00Z,4.22,G2,0.376565,0.165623,1.37989,2.08242,0.102856,0.537477,0.100592,0.439325,0.044209922597028,0.19091820634375,0.151830698391133,1.55396013536339,28.5764079471175,0.558629909116002,shallow,281893.062,4870876,0.365,0.147,1.113,1.591,0.027,0.096,0.549658,0.087,0.349,0.206,9.8e-4,0.005769659999999999,0.023863170000000003,0.02197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,NA,2013-04-01T00:00:00Z,4.88,G2,0.715559,0.22665,0.820871,2.98712,0.185029,0.463289,0.163644,0.207547,0.0535190962869139,0.548098666603686,2.1146742760332975,2.482612163847822,8.6467500296980635,0.7255598392070675,shallow,281893.062,4870876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04824747050713661,0.5398208823822674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,NA,2013-04-11T00:00:00Z,NA,G2,0.603501,0.195677,0.894977,2.18984,0.128292,0.341248,0.126129,0.135848,0.055526929330450336,0.44182107342380783,1.7997092246506463,2.379606377015248,9.035901882177912,0.6178233150717352,shallow,281893.062,4870876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.5817248815895963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,NA,2013-09-03T00:00:00Z,4.72,G2,0.951368,0.263065,1.2101,4.26091,0.17525421231572577,0.561595,0.162144,0.310227,0.04942706831279163,0.2805756337332385,2.1979624917513907,1.9828943858172479,15.108417057240114,0.813337607474632,shallow,281893.062,4870876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014962160358225455,0.6461747063986062,0.3660607613082597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,NA,2014-06-13T00:00:00Z,4.55,G2,0.717038,0.240668,1.12964,3.05626,0.114279,0.41515,0.108671,0.354952,0.08005089938140168,0.48452216538978604,1.6815545583670362,1.8308733356797637,14.501582616930342,0.6420399823687498,shallow,281893.062,4870876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.7037586350986861,0.39330056476539293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1,NA,2014-06-14T00:00:00Z,4.68,G2,0.773012,0.211677,1.08494,2.91573,0.116352,0.381871,0.104948,0.293038,0.05292498563997934,0.4246643208167159,1.3558711088075226,2.1057976190301715,13.405906528540536,0.530164204411868,shallow,281893.062,4870876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.6821191864763545,0.3617719208560748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P1,1899-12-31T10:20:00Z,2013-03-11T00:00:00Z,4.39,S2,0.714309,0.278035,0.698094,3.75389,0.0412666,0.427272,0.288352,0.231066,0.10990618843257735,0.46132371896046664,5.511728836796173,2.5464521804083295,7.766964143706191,1.3973769636777826,NA,NA,NA,0.649015700369409,0.242640610693677,0.552130946375315,3.0529452371416,NA,0.0426828571912891,0.327628863880959,0.254649720980985,0.18647937556569,NA,2.67646227816861e-4,0.00407885820528709,0.00695665275802041,NA,0.0072138485544967264,0.4639036378154937,0.2021613533176499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P1,1899-12-31T11:10:00Z,2013-03-13T00:00:00Z,4.33,S2,0.646532,0.232917,0.653253,3.04735,0.0469174,0.361924,0.253549,0.246962,0.06564123095160966,0.5976307535933788,4.548885882989662,2.5628698946372506,8.375106916907603,1.198990907693555,NA,NA,NA,0.918562719050277,0.325326416610418,0.885749468763539,3.77985908906614,NA,0.0611459409407615,0.446239079268192,0.343965915512631,0.302690887142618,NA,3.7420136102684997e-4,0.00563553804353296,0.0080046680572663,NA,0.0025,0.48225897738569,0.2165695069153617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P1,1899-12-31T11:40:00Z,2014-07-16T00:00:00Z,4.34,S2,NA,NA,NA,NA,NA,NA,NA,NA,0.05524148918860766,0.32911216438648677,2.665950277910529,2.1110685458175062,12.961873677160963,0.8185733616926054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005407624293396114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P1,NA,2013-03-27T00:00:00Z,4.39,S2,0.307862,0.111421,0.234967,1.51706,0.0433075,0.163752,0.115696,0.11201,0.043200873953472496,0.5622353456667433,3.4900556511278125,2.4579381529217965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P1,NA,2013-04-01T00:00:00Z,4.43,S2,0.668266,0.221341,0.644505,3.24155,0.0891455,0.352663,0.231661,0.264639,0.05550888481173281,0.5067534177281761,3.2810119857441933,2.5050006047771074,8.569804485593913,0.9002862690593462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.45817688290622927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P1,NA,2013-04-11T00:00:00Z,NA,S2,0.582927,0.18419,0.679936,2.17531,0.0532493,0.287474,0.181732,0.283826,0.0403278474651338,0.4257875040777176,1.9879670471078477,2.4543331780857898,10.229446563352296,0.626036146059294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.4146128506387172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P1,NA,2013-09-03T00:00:00Z,4.28,S2,0.991242,0.233869,0.681101,5.11183,0.11491540085760817,0.430005,0.21197,0.345554,0.07586732712554904,0.2673800608558638,4.71325639367873,1.790409998062147,13.25200629641198,1.3396372078515595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008258913506968788,0.39919963106950135,0.23217924251714914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P1,NA,2014-06-05T00:00:00Z,4.93,S2,0.651116,0.155653,0.582507,2.82556,0.142929,0.350443,0.094416,0.315324,0.05655884159686613,0.4815770638209144,0.9563994951564463,2.2009749070419584,11.093002129681105,0.4945146316143077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01228871395598843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P1,NA,2014-06-13T00:00:00Z,4.38,S2,0.871271,0.18058,0.592775,3.16659,0.111977,0.292491,0.098885,0.331928,0.09580202956379881,0.7440880439257577,2.0052861061974765,1.8829751913501938,11.166775530145992,0.6351923504445671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P1,NA,2014-06-14T00:00:00Z,4.42,S2,0.669616,0.178107,0.704963,3.13518,0.0731,0.305311,0.107735,0.336871,0.03777584417752401,0.4602132282667858,2.4746344959430777,1.633025169306155,11.760251328791202,0.7487196462364007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
